# rtl_cycle_trace time_ps	tag	message
862000	S5_RTR	mode=1 rin=0 a00=-125 a10=0 a20=0 w000=-126 w100=0 w200=0
862000	S5_WIN	k=1 shift_v=1 flush=0 fill=1 tv=1 in0=-125 t00=-23
862000	S1_DSP	xa=-125 xb=17 w=-126 en=1 clr=0 | acc_a=828 acc_b=-2232
862000	S1_PEU	mode=1 x0=-125 x1=17 w0=-126 clr=0 psum_v=0 p0=828
862000	S1_DSP	xa=-125 xb=17 w=35 en=1 clr=0 | acc_a=-1334 acc_b=3596
862000	S1_DSP	xa=-125 xb=17 w=126 en=1 clr=0 | acc_a=-1518 acc_b=4092
862000	S1_DSP	xa=-125 xb=17 w=70 en=1 clr=0 | acc_a=759 acc_b=-2046
862000	S1_DSP	xa=0 xb=0 w=0 en=1 clr=0 | acc_a=0 acc_b=0
862000	S1_DSP	xa=0 xb=0 w=0 en=1 clr=0 | acc_a=0 acc_b=0
862000	S1_DSP	xa=0 xb=0 w=0 en=1 clr=0 | acc_a=0 acc_b=0
862000	S1_DSP	xa=0 xb=0 w=0 en=1 clr=0 | acc_a=0 acc_b=0
862000	S1_DSP	xa=0 xb=0 w=0 en=1 clr=0 | acc_a=0 acc_b=0
862000	S1_DSP	xa=0 xb=0 w=0 en=1 clr=0 | acc_a=0 acc_b=0
862000	S1_DSP	xa=0 xb=0 w=0 en=1 clr=0 | acc_a=0 acc_b=0
862000	S1_DSP	xa=0 xb=0 w=0 en=1 clr=0 | acc_a=0 acc_b=0
862000	S7_PEC	en act00=-125 act01=17 w000=-126 w001=-126 clr=0
862000	S7_GLBI	r0=-125 r1=-125 r2=-125 pad0=0 pad1=0 pad2=0 pz=0
862000	S7_GLBW	w00=-126 w01=35 w10=-56 w20=3
862000	S7_RT	a00=-125 a10=0 a20=0 g00=-126 g10=0 g20=0
862000	S7_ADR	r0=1 r1=1 r2=1 wbk=0 wa0=1 wa1=5
866000	S6_SEQ	ss=3->4 h=0 wb=0 cg=0 ci=1 kw=0 pe=0 clr=0 ppu=0 pool=0
866000	S4_AGI	mode=1 bank=0 addr=1 ar0=1 ar1=1 pad=0 zp=0 kh=0
866000	S4_AGW	mode=1 bk=0 a0=1 a1=5 cin=1 cg=0 kw=0 kh=0
866000	S4_AGO	h=0 wb=0 cg=0 o0=0 o1=0 o2=0 o3=0
866000	S5_RTR	mode=1 rin=0 a00=-125 a10=0 a20=0 w000=-126 w100=0 w200=0
866000	S1_COLRED	c0l0=828 c0l1=-2232 c1l0=-1334 c3l0=759
866000	S7_PECV	p00=828 p10=0 p20=0
870000	S6_SEQ	ss=4->5 h=0 wb=0 cg=0 ci=1 kw=0 pe=0 clr=0 ppu=0 pool=0
870000	S4_AGI	mode=1 bank=0 addr=1 ar0=1 ar1=1 pad=0 zp=0 kh=0
870000	S4_AGW	mode=1 bk=0 a0=1 a1=5 cin=1 cg=0 kw=0 kh=0
870000	S4_AGO	h=0 wb=0 cg=0 o0=0 o1=0 o2=0 o3=0
870000	S5_RTR	mode=1 rin=0 a00=-125 a10=0 a20=0 w000=-126 w100=0 w200=0
870000	S7_RED	r00=828 r01=-2232 c00=828
874000	S6_SEQ	ss=5->13 h=0 wb=0 cg=0 ci=2 kw=0 pe=0 clr=0 ppu=0 pool=0
874000	S4_AGI	mode=1 bank=0 addr=1 ar0=1 ar1=1 pad=0 zp=0 kh=0
874000	S4_AGW	mode=1 bk=0 a0=2 a1=6 cin=2 cg=0 kw=0 kh=0
874000	S4_AGO	h=0 wb=0 cg=0 o0=0 o1=0 o2=0 o3=0
874000	S5_RTR	mode=1 rin=0 a00=-125 a10=0 a20=0 w000=-126 w100=0 w200=0
878000	S6_SEQ	ss=13->12 h=0 wb=0 cg=0 ci=2 kw=0 pe=0 clr=0 ppu=0 pool=0
878000	S4_AGI	mode=1 bank=0 addr=2 ar0=2 ar1=2 pad=0 zp=0 kh=0
878000	S4_AGW	mode=1 bk=0 a0=2 a1=6 cin=2 cg=0 kw=0 kh=0
878000	S4_AGO	h=0 wb=0 cg=0 o0=0 o1=0 o2=0 o3=0
878000	S5_RTR	mode=1 rin=0 a00=-125 a10=0 a20=0 w000=19 w100=0 w200=0
882000	S6_SEQ	ss=12->3 h=0 wb=0 cg=0 ci=2 kw=0 pe=1 clr=0 ppu=0 pool=0
882000	S4_AGI	mode=1 bank=0 addr=2 ar0=2 ar1=2 pad=0 zp=0 kh=0
882000	S4_AGW	mode=1 bk=0 a0=2 a1=6 cin=2 cg=0 kw=0 kh=0
882000	S4_AGO	h=0 wb=0 cg=0 o0=0 o1=0 o2=0 o3=0
882000	S5_RTR	mode=1 rin=0 a00=-75 a10=0 a20=0 w000=19 w100=0 w200=0
882000	S5_WIN	k=1 shift_v=1 flush=0 fill=2 tv=1 in0=-75 t00=-125
882000	S1_DSP	xa=-75 xb=89 w=19 en=1 clr=0 | acc_a=16578 acc_b=-4374
882000	S1_PEU	mode=1 x0=-75 x1=89 w0=19 clr=0 psum_v=0 p0=16578
882000	S1_DSP	xa=-75 xb=89 w=18 en=1 clr=0 | acc_a=-5709 acc_b=4191
882000	S1_DSP	xa=-75 xb=89 w=18 en=1 clr=0 | acc_a=-17268 acc_b=6234
882000	S1_DSP	xa=-75 xb=89 w=-77 en=1 clr=0 | acc_a=-7991 acc_b=-856
882000	S1_DSP	xa=0 xb=0 w=0 en=1 clr=0 | acc_a=0 acc_b=0
882000	S1_DSP	xa=0 xb=0 w=0 en=1 clr=0 | acc_a=0 acc_b=0
882000	S1_DSP	xa=0 xb=0 w=0 en=1 clr=0 | acc_a=0 acc_b=0
882000	S1_DSP	xa=0 xb=0 w=0 en=1 clr=0 | acc_a=0 acc_b=0
882000	S1_DSP	xa=0 xb=0 w=0 en=1 clr=0 | acc_a=0 acc_b=0
882000	S1_DSP	xa=0 xb=0 w=0 en=1 clr=0 | acc_a=0 acc_b=0
882000	S1_DSP	xa=0 xb=0 w=0 en=1 clr=0 | acc_a=0 acc_b=0
882000	S1_DSP	xa=0 xb=0 w=0 en=1 clr=0 | acc_a=0 acc_b=0
882000	S7_PEC	en act00=-75 act01=89 w000=19 w001=19 clr=0
882000	S7_GLBI	r0=-75 r1=-75 r2=-75 pad0=0 pad1=0 pad2=0 pz=0
882000	S7_GLBW	w00=19 w01=18 w10=-56 w20=3
882000	S7_RT	a00=-75 a10=0 a20=0 g00=19 g10=0 g20=0
882000	S7_ADR	r0=2 r1=2 r2=2 wbk=0 wa0=2 wa1=6
886000	S6_SEQ	ss=3->4 h=0 wb=0 cg=0 ci=2 kw=0 pe=0 clr=0 ppu=0 pool=0
886000	S4_AGI	mode=1 bank=0 addr=2 ar0=2 ar1=2 pad=0 zp=0 kh=0
886000	S4_AGW	mode=1 bk=0 a0=2 a1=6 cin=2 cg=0 kw=0 kh=0
886000	S4_AGO	h=0 wb=0 cg=0 o0=0 o1=0 o2=0 o3=0
886000	S5_RTR	mode=1 rin=0 a00=-75 a10=0 a20=0 w000=19 w100=0 w200=0
886000	S1_COLRED	c0l0=16578 c0l1=-4374 c1l0=-5709 c3l0=-7991
886000	S7_PECV	p00=16578 p10=0 p20=0
890000	S6_SEQ	ss=4->5 h=0 wb=0 cg=0 ci=2 kw=0 pe=0 clr=0 ppu=0 pool=0
890000	S4_AGI	mode=1 bank=0 addr=2 ar0=2 ar1=2 pad=0 zp=0 kh=0
890000	S4_AGW	mode=1 bk=0 a0=2 a1=6 cin=2 cg=0 kw=0 kh=0
890000	S4_AGO	h=0 wb=0 cg=0 o0=0 o1=0 o2=0 o3=0
890000	S5_RTR	mode=1 rin=0 a00=-75 a10=0 a20=0 w000=19 w100=0 w200=0
890000	S7_RED	r00=16578 r01=-4374 c00=16578
894000	S6_SEQ	ss=5->13 h=0 wb=0 cg=0 ci=3 kw=0 pe=0 clr=0 ppu=0 pool=0
894000	S4_AGI	mode=1 bank=0 addr=2 ar0=2 ar1=2 pad=0 zp=0 kh=0
894000	S4_AGW	mode=1 bk=0 a0=3 a1=7 cin=3 cg=0 kw=0 kh=0
894000	S4_AGO	h=0 wb=0 cg=0 o0=0 o1=0 o2=0 o3=0
894000	S5_RTR	mode=1 rin=0 a00=-75 a10=0 a20=0 w000=19 w100=0 w200=0
898000	S6_SEQ	ss=13->12 h=0 wb=0 cg=0 ci=3 kw=0 pe=0 clr=0 ppu=0 pool=0
898000	S4_AGI	mode=1 bank=0 addr=3 ar0=3 ar1=3 pad=0 zp=0 kh=0
898000	S4_AGW	mode=1 bk=0 a0=3 a1=7 cin=3 cg=0 kw=0 kh=0
898000	S4_AGO	h=0 wb=0 cg=0 o0=0 o1=0 o2=0 o3=0
898000	S5_RTR	mode=1 rin=0 a00=-75 a10=0 a20=0 w000=123 w100=0 w200=0
902000	S6_SEQ	ss=12->3 h=0 wb=0 cg=0 ci=3 kw=0 pe=1 clr=0 ppu=0 pool=0
902000	S4_AGI	mode=1 bank=0 addr=3 ar0=3 ar1=3 pad=0 zp=0 kh=0
902000	S4_AGW	mode=1 bk=0 a0=3 a1=7 cin=3 cg=0 kw=0 kh=0
902000	S4_AGO	h=0 wb=0 cg=0 o0=0 o1=0 o2=0 o3=0
902000	S5_RTR	mode=1 rin=0 a00=92 a10=0 a20=0 w000=123 w100=0 w200=0
902000	S5_WIN	k=1 shift_v=1 flush=0 fill=3 tv=1 in0=92 t00=-75
902000	S1_DSP	xa=92 xb=-85 w=123 en=1 clr=0 | acc_a=15153 acc_b=-2683
902000	S1_PEU	mode=1 x0=92 x1=-85 w0=123 clr=0 psum_v=0 p0=15153
902000	S1_DSP	xa=92 xb=-85 w=-39 en=1 clr=0 | acc_a=-7059 acc_b=5793
902000	S1_DSP	xa=92 xb=-85 w=19 en=1 clr=0 | acc_a=-18618 acc_b=7836
902000	S1_DSP	xa=92 xb=-85 w=104 en=1 clr=0 | acc_a=-2216 acc_b=-7709
902000	S1_DSP	xa=0 xb=0 w=0 en=1 clr=0 | acc_a=0 acc_b=0
902000	S1_DSP	xa=0 xb=0 w=0 en=1 clr=0 | acc_a=0 acc_b=0
902000	S1_DSP	xa=0 xb=0 w=0 en=1 clr=0 | acc_a=0 acc_b=0
902000	S1_DSP	xa=0 xb=0 w=0 en=1 clr=0 | acc_a=0 acc_b=0
902000	S1_DSP	xa=0 xb=0 w=0 en=1 clr=0 | acc_a=0 acc_b=0
902000	S1_DSP	xa=0 xb=0 w=0 en=1 clr=0 | acc_a=0 acc_b=0
902000	S1_DSP	xa=0 xb=0 w=0 en=1 clr=0 | acc_a=0 acc_b=0
902000	S1_DSP	xa=0 xb=0 w=0 en=1 clr=0 | acc_a=0 acc_b=0
902000	S7_PEC	en act00=92 act01=-85 w000=123 w001=123 clr=0
902000	S7_GLBI	r0=92 r1=92 r2=92 pad0=0 pad1=0 pad2=0 pz=0
902000	S7_GLBW	w00=123 w01=-39 w10=-56 w20=3
902000	S7_RT	a00=92 a10=0 a20=0 g00=123 g10=0 g20=0
902000	S7_ADR	r0=3 r1=3 r2=3 wbk=0 wa0=3 wa1=7
906000	S6_SEQ	ss=3->4 h=0 wb=0 cg=0 ci=3 kw=0 pe=0 clr=0 ppu=0 pool=0
906000	S4_AGI	mode=1 bank=0 addr=3 ar0=3 ar1=3 pad=0 zp=0 kh=0
906000	S4_AGW	mode=1 bk=0 a0=3 a1=7 cin=3 cg=0 kw=0 kh=0
906000	S4_AGO	h=0 wb=0 cg=0 o0=0 o1=0 o2=0 o3=0
906000	S5_RTR	mode=1 rin=0 a00=92 a10=0 a20=0 w000=123 w100=0 w200=0
906000	S1_COLRED	c0l0=15153 c0l1=-2683 c1l0=-7059 c3l0=-2216
906000	S7_PECV	p00=15153 p10=0 p20=0
910000	S6_SEQ	ss=4->5 h=0 wb=0 cg=0 ci=3 kw=0 pe=0 clr=0 ppu=0 pool=0
910000	S4_AGI	mode=1 bank=0 addr=3 ar0=3 ar1=3 pad=0 zp=0 kh=0
910000	S4_AGW	mode=1 bk=0 a0=3 a1=7 cin=3 cg=0 kw=0 kh=0
910000	S4_AGO	h=0 wb=0 cg=0 o0=0 o1=0 o2=0 o3=0
910000	S5_RTR	mode=1 rin=0 a00=92 a10=0 a20=0 w000=123 w100=0 w200=0
910000	S7_RED	r00=15153 r01=-2683 c00=15153
914000	S6_SEQ	ss=5->6 h=0 wb=0 cg=0 ci=0 kw=0 pe=0 clr=0 ppu=1 pool=0
914000	S4_AGI	mode=1 bank=0 addr=3 ar0=3 ar1=3 pad=0 zp=0 kh=0
914000	S4_AGW	mode=1 bk=0 a0=0 a1=4 cin=0 cg=0 kw=0 kh=0
914000	S4_AGO	h=0 wb=0 cg=0 o0=0 o1=0 o2=0 o3=0
914000	S5_RTR	mode=1 rin=0 a00=92 a10=0 a20=0 w000=123 w100=0 w200=0
918000	S6_SEQ	ss=6->7 h=0 wb=0 cg=0 ci=0 kw=0 pe=0 clr=0 ppu=0 pool=0
918000	S4_AGI	mode=1 bank=0 addr=0 ar0=0 ar1=0 pad=0 zp=0 kh=0
918000	S4_AGW	mode=1 bk=0 a0=0 a1=4 cin=0 cg=0 kw=0 kh=0
918000	S4_AGO	h=0 wb=0 cg=0 o0=0 o1=0 o2=0 o3=0
918000	S5_RTR	mode=1 rin=0 a00=92 a10=0 a20=0 w000=-36 w100=0 w200=0
922000	S6_SEQ	ss=7->8 h=0 wb=0 cg=0 ci=0 kw=0 pe=0 clr=0 ppu=0 pool=0
922000	S4_AGI	mode=1 bank=0 addr=0 ar0=0 ar1=0 pad=0 zp=0 kh=0
922000	S4_AGW	mode=1 bk=0 a0=0 a1=4 cin=0 cg=0 kw=0 kh=0
922000	S4_AGO	h=0 wb=0 cg=0 o0=0 o1=0 o2=0 o3=0
922000	S5_RTR	mode=1 rin=0 a00=-23 a10=0 a20=0 w000=-36 w100=0 w200=0
926000	S6_SEQ	ss=8->9 h=0 wb=0 cg=0 ci=0 kw=0 pe=0 clr=0 ppu=0 pool=0
926000	S4_AGI	mode=1 bank=0 addr=0 ar0=0 ar1=0 pad=0 zp=0 kh=0
926000	S4_AGW	mode=1 bk=0 a0=0 a1=4 cin=0 cg=0 kw=0 kh=0
926000	S4_AGO	h=0 wb=0 cg=0 o0=0 o1=0 o2=0 o3=0
926000	S5_RTR	mode=1 rin=0 a00=-23 a10=0 a20=0 w000=-36 w100=0 w200=0
926000	S1_COLRED	c0l0=26469 c0l1=-13138 c1l0=-10647 c3l0=7352
926000	S7_PECV	p00=26469 p10=0 p20=0
930000	S6_SEQ	ss=9->2 h=1 wb=0 cg=0 ci=0 kw=0 pe=0 clr=0 ppu=0 pool=0
930000	S4_AGI	mode=1 bank=0 addr=0 ar0=0 ar1=0 pad=0 zp=0 kh=0
930000	S4_AGW	mode=1 bk=0 a0=0 a1=4 cin=0 cg=0 kw=0 kh=0
930000	S4_AGO	h=1 wb=0 cg=0 o0=1 o1=1 o2=1 o3=1
930000	S5_RTR	mode=1 rin=0 a00=-23 a10=0 a20=0 w000=-36 w100=0 w200=0
930000	S5_WIN	k=1 shift_v=0 flush=1 fill=4 tv=1 in0=-23 t00=92
930000	S7_RED	r00=26469 r01=-13138 c00=26469
934000	S6_SEQ	ss=2->3 h=1 wb=0 cg=0 ci=0 kw=0 pe=1 clr=1 ppu=0 pool=0
934000	S4_AGI	mode=1 bank=1 addr=0 ar0=0 ar1=0 pad=0 zp=0 kh=0
934000	S4_AGW	mode=1 bk=0 a0=0 a1=4 cin=0 cg=0 kw=0 kh=0
934000	S4_AGO	h=1 wb=0 cg=0 o0=1 o1=1 o2=1 o3=1
934000	S5_RTR	mode=1 rin=1 a00=90 a10=0 a20=0 w000=-36 w100=0 w200=0
934000	S5_WIN	k=1 shift_v=1 flush=0 fill=0 tv=0 in0=90 t00=0
934000	S1_DSP	xa=90 xb=-28 w=-36 en=1 clr=1 | acc_a=26469 acc_b=-13138
934000	S1_PEU	mode=1 x0=90 x1=-28 w0=-36 clr=1 psum_v=0 p0=26469
934000	S1_DSP	xa=90 xb=-28 w=58 en=1 clr=1 | acc_a=-10647 acc_b=9108
934000	S1_DSP	xa=90 xb=-28 w=66 en=1 clr=1 | acc_a=-16870 acc_b=6221
934000	S1_DSP	xa=90 xb=-28 w=-33 en=1 clr=1 | acc_a=7352 acc_b=-16549
934000	S1_DSP	xa=0 xb=0 w=0 en=1 clr=1 | acc_a=0 acc_b=0
934000	S1_DSP	xa=0 xb=0 w=0 en=1 clr=1 | acc_a=0 acc_b=0
934000	S1_DSP	xa=0 xb=0 w=0 en=1 clr=1 | acc_a=0 acc_b=0
934000	S1_DSP	xa=0 xb=0 w=0 en=1 clr=1 | acc_a=0 acc_b=0
934000	S1_DSP	xa=0 xb=0 w=0 en=1 clr=1 | acc_a=0 acc_b=0
934000	S1_DSP	xa=0 xb=0 w=0 en=1 clr=1 | acc_a=0 acc_b=0
934000	S1_DSP	xa=0 xb=0 w=0 en=1 clr=1 | acc_a=0 acc_b=0
934000	S1_DSP	xa=0 xb=0 w=0 en=1 clr=1 | acc_a=0 acc_b=0
934000	S7_PEC	en act00=90 act01=-28 w000=-36 w001=-36 clr=1
934000	S7_GLBI	r0=90 r1=90 r2=90 pad0=0 pad1=0 pad2=0 pz=0
934000	S7_GLBW	w00=-36 w01=58 w10=-56 w20=3
934000	S7_RT	a00=90 a10=0 a20=0 g00=-36 g10=0 g20=0
934000	S7_ADR	r0=0 r1=0 r2=0 wbk=0 wa0=0 wa1=4
938000	S6_SEQ	ss=3->4 h=1 wb=0 cg=0 ci=0 kw=0 pe=0 clr=0 ppu=0 pool=0
938000	S4_AGI	mode=1 bank=1 addr=0 ar0=0 ar1=0 pad=0 zp=0 kh=0
938000	S4_AGW	mode=1 bk=0 a0=0 a1=4 cin=0 cg=0 kw=0 kh=0
938000	S4_AGO	h=1 wb=0 cg=0 o0=1 o1=1 o2=1 o3=1
938000	S5_RTR	mode=1 rin=1 a00=90 a10=0 a20=0 w000=-36 w100=0 w200=0
938000	S2_PPU_IN	p0=26469 p1=-13138 bias=0 m=1 sh=12 zp=0 act=1
938000	S2_PPU_IN	p0=-10647 p1=9108 bias=0 m=1 sh=12 zp=0 act=1
938000	S2_PPU_IN	p0=-16870 p1=6221 bias=0 m=1 sh=12 zp=0 act=1
938000	S2_PPU_IN	p0=7352 p1=-16549 bias=0 m=1 sh=12 zp=0 act=1
938000	S7_PSUM	c00=26469 c01=-13138 c10=-10647 c20=-16870 c30=7352
942000	S6_SEQ	ss=4->5 h=1 wb=0 cg=0 ci=0 kw=0 pe=0 clr=0 ppu=0 pool=0
942000	S4_AGI	mode=1 bank=1 addr=0 ar0=0 ar1=0 pad=0 zp=0 kh=0
942000	S4_AGW	mode=1 bk=0 a0=0 a1=4 cin=0 cg=0 kw=0 kh=0
942000	S4_AGO	h=1 wb=0 cg=0 o0=1 o1=1 o2=1 o3=1
942000	S5_RTR	mode=1 rin=1 a00=90 a10=0 a20=0 w000=-36 w100=0 w200=0
946000	S6_SEQ	ss=5->13 h=1 wb=0 cg=0 ci=1 kw=0 pe=0 clr=0 ppu=0 pool=0
946000	S4_AGI	mode=1 bank=1 addr=0 ar0=0 ar1=0 pad=0 zp=0 kh=0
946000	S4_AGW	mode=1 bk=0 a0=1 a1=5 cin=1 cg=0 kw=0 kh=0
946000	S4_AGO	h=1 wb=0 cg=0 o0=1 o1=1 o2=1 o3=1
946000	S5_RTR	mode=1 rin=1 a00=90 a10=0 a20=0 w000=-36 w100=0 w200=0
950000	S6_SEQ	ss=13->12 h=1 wb=0 cg=0 ci=1 kw=0 pe=0 clr=0 ppu=0 pool=0
950000	S4_AGI	mode=1 bank=1 addr=1 ar0=1 ar1=1 pad=0 zp=0 kh=0
950000	S4_AGW	mode=1 bk=0 a0=1 a1=5 cin=1 cg=0 kw=0 kh=0
950000	S4_AGO	h=1 wb=0 cg=0 o0=1 o1=1 o2=1 o3=1
950000	S5_RTR	mode=1 rin=1 a00=90 a10=0 a20=0 w000=-126 w100=0 w200=0
954000	S6_SEQ	ss=12->3 h=1 wb=0 cg=0 ci=1 kw=0 pe=1 clr=0 ppu=0 pool=0
954000	S4_AGI	mode=1 bank=1 addr=1 ar0=1 ar1=1 pad=0 zp=0 kh=0
954000	S4_AGW	mode=1 bk=0 a0=1 a1=5 cin=1 cg=0 kw=0 kh=0
954000	S4_AGO	h=1 wb=0 cg=0 o0=1 o1=1 o2=1 o3=1
954000	S5_RTR	mode=1 rin=1 a00=-94 a10=0 a20=0 w000=-126 w100=0 w200=0
954000	S5_WIN	k=1 shift_v=1 flush=0 fill=1 tv=1 in0=-94 t00=90
954000	S1_DSP	xa=-94 xb=46 w=-126 en=1 clr=0 | acc_a=-3240 acc_b=1008
954000	S1_PEU	mode=1 x0=-94 x1=46 w0=-126 clr=0 psum_v=0 p0=-3240
954000	S1_DSP	xa=-94 xb=46 w=35 en=1 clr=0 | acc_a=5220 acc_b=-1624
954000	S1_DSP	xa=-94 xb=46 w=126 en=1 clr=0 | acc_a=5940 acc_b=-1848
954000	S1_DSP	xa=-94 xb=46 w=70 en=1 clr=0 | acc_a=-2970 acc_b=924
954000	S1_DSP	xa=0 xb=0 w=0 en=1 clr=0 | acc_a=0 acc_b=0
954000	S1_DSP	xa=0 xb=0 w=0 en=1 clr=0 | acc_a=0 acc_b=0
954000	S1_DSP	xa=0 xb=0 w=0 en=1 clr=0 | acc_a=0 acc_b=0
954000	S1_DSP	xa=0 xb=0 w=0 en=1 clr=0 | acc_a=0 acc_b=0
954000	S1_DSP	xa=0 xb=0 w=0 en=1 clr=0 | acc_a=0 acc_b=0
954000	S1_DSP	xa=0 xb=0 w=0 en=1 clr=0 | acc_a=0 acc_b=0
954000	S1_DSP	xa=0 xb=0 w=0 en=1 clr=0 | acc_a=0 acc_b=0
954000	S1_DSP	xa=0 xb=0 w=0 en=1 clr=0 | acc_a=0 acc_b=0
954000	S7_PEC	en act00=-94 act01=46 w000=-126 w001=-126 clr=0
954000	S7_GLBI	r0=-94 r1=-94 r2=-94 pad0=0 pad1=0 pad2=0 pz=0
954000	S7_GLBW	w00=-126 w01=35 w10=-56 w20=3
954000	S7_RT	a00=-94 a10=0 a20=0 g00=-126 g10=0 g20=0
954000	S7_ADR	r0=1 r1=1 r2=1 wbk=0 wa0=1 wa1=5
958000	S6_SEQ	ss=3->4 h=1 wb=0 cg=0 ci=1 kw=0 pe=0 clr=0 ppu=0 pool=0
958000	S4_AGI	mode=1 bank=1 addr=1 ar0=1 ar1=1 pad=0 zp=0 kh=0
958000	S4_AGW	mode=1 bk=0 a0=1 a1=5 cin=1 cg=0 kw=0 kh=0
958000	S4_AGO	h=1 wb=0 cg=0 o0=1 o1=1 o2=1 o3=1
958000	S5_RTR	mode=1 rin=1 a00=-94 a10=0 a20=0 w000=-126 w100=0 w200=0
958000	S1_COLRED	c0l0=-3240 c0l1=1008 c1l0=5220 c3l0=-2970
958000	S7_PECV	p00=-3240 p10=0 p20=0
958000	S2_PPU_OUT	a0=6 a1=0
958000	S2_PPU_OUT	a0=0 a1=2
958000	S2_PPU_OUT	a0=0 a1=2
958000	S2_PPU_OUT	a0=2 a1=0
962000	S6_SEQ	ss=4->5 h=1 wb=0 cg=0 ci=1 kw=0 pe=0 clr=0 ppu=0 pool=0
962000	S4_AGI	mode=1 bank=1 addr=1 ar0=1 ar1=1 pad=0 zp=0 kh=0
962000	S4_AGW	mode=1 bk=0 a0=1 a1=5 cin=1 cg=0 kw=0 kh=0
962000	S4_AGO	h=1 wb=0 cg=0 o0=1 o1=1 o2=1 o3=1
962000	S3_OUT_ACT	addr=0 d0=6 d1=0
962000	S3_OUT_ACT	addr=0 d0=0 d1=2
962000	S3_OUT_ACT	addr=0 d0=0 d1=2
962000	S3_OUT_ACT	addr=0 d0=2 d1=0
962000	S5_RTR	mode=1 rin=1 a00=-94 a10=0 a20=0 w000=-126 w100=0 w200=0
962000	S7_RED	r00=-3240 r01=1008 c00=-3240
962000	S7_ACT	a0=6 a1=0 we=1111 adr=0
966000	S6_SEQ	ss=5->13 h=1 wb=0 cg=0 ci=2 kw=0 pe=0 clr=0 ppu=0 pool=0
966000	S4_AGI	mode=1 bank=1 addr=1 ar0=1 ar1=1 pad=0 zp=0 kh=0
966000	S4_AGW	mode=1 bk=0 a0=2 a1=6 cin=2 cg=0 kw=0 kh=0
966000	S4_AGO	h=1 wb=0 cg=0 o0=1 o1=1 o2=1 o3=1
966000	S5_RTR	mode=1 rin=1 a00=-94 a10=0 a20=0 w000=-126 w100=0 w200=0
970000	S6_SEQ	ss=13->12 h=1 wb=0 cg=0 ci=2 kw=0 pe=0 clr=0 ppu=0 pool=0
970000	S4_AGI	mode=1 bank=1 addr=2 ar0=2 ar1=2 pad=0 zp=0 kh=0
970000	S4_AGW	mode=1 bk=0 a0=2 a1=6 cin=2 cg=0 kw=0 kh=0
970000	S4_AGO	h=1 wb=0 cg=0 o0=1 o1=1 o2=1 o3=1
970000	S5_RTR	mode=1 rin=1 a00=-94 a10=0 a20=0 w000=19 w100=0 w200=0
974000	S6_SEQ	ss=12->3 h=1 wb=0 cg=0 ci=2 kw=0 pe=1 clr=0 ppu=0 pool=0
974000	S4_AGI	mode=1 bank=1 addr=2 ar0=2 ar1=2 pad=0 zp=0 kh=0
974000	S4_AGW	mode=1 bk=0 a0=2 a1=6 cin=2 cg=0 kw=0 kh=0
974000	S4_AGO	h=1 wb=0 cg=0 o0=1 o1=1 o2=1 o3=1
974000	S5_RTR	mode=1 rin=1 a00=64 a10=0 a20=0 w000=19 w100=0 w200=0
974000	S5_WIN	k=1 shift_v=1 flush=0 fill=2 tv=1 in0=64 t00=-94
974000	S1_DSP	xa=64 xb=77 w=19 en=1 clr=0 | acc_a=8604 acc_b=-4788
974000	S1_PEU	mode=1 x0=64 x1=77 w0=19 clr=0 psum_v=0 p0=8604
974000	S1_DSP	xa=64 xb=77 w=18 en=1 clr=0 | acc_a=1930 acc_b=-14
974000	S1_DSP	xa=64 xb=77 w=18 en=1 clr=0 | acc_a=-5904 acc_b=3948
974000	S1_DSP	xa=64 xb=77 w=-77 en=1 clr=0 | acc_a=-9550 acc_b=4144
974000	S1_DSP	xa=0 xb=0 w=0 en=1 clr=0 | acc_a=0 acc_b=0
974000	S1_DSP	xa=0 xb=0 w=0 en=1 clr=0 | acc_a=0 acc_b=0
974000	S1_DSP	xa=0 xb=0 w=0 en=1 clr=0 | acc_a=0 acc_b=0
974000	S1_DSP	xa=0 xb=0 w=0 en=1 clr=0 | acc_a=0 acc_b=0
974000	S1_DSP	xa=0 xb=0 w=0 en=1 clr=0 | acc_a=0 acc_b=0
974000	S1_DSP	xa=0 xb=0 w=0 en=1 clr=0 | acc_a=0 acc_b=0
974000	S1_DSP	xa=0 xb=0 w=0 en=1 clr=0 | acc_a=0 acc_b=0
974000	S1_DSP	xa=0 xb=0 w=0 en=1 clr=0 | acc_a=0 acc_b=0
974000	S7_PEC	en act00=64 act01=77 w000=19 w001=19 clr=0
974000	S7_GLBI	r0=64 r1=64 r2=64 pad0=0 pad1=0 pad2=0 pz=0
974000	S7_GLBW	w00=19 w01=18 w10=-56 w20=3
974000	S7_RT	a00=64 a10=0 a20=0 g00=19 g10=0 g20=0
974000	S7_ADR	r0=2 r1=2 r2=2 wbk=0 wa0=2 wa1=6
978000	S6_SEQ	ss=3->4 h=1 wb=0 cg=0 ci=2 kw=0 pe=0 clr=0 ppu=0 pool=0
978000	S4_AGI	mode=1 bank=1 addr=2 ar0=2 ar1=2 pad=0 zp=0 kh=0
978000	S4_AGW	mode=1 bk=0 a0=2 a1=6 cin=2 cg=0 kw=0 kh=0
978000	S4_AGO	h=1 wb=0 cg=0 o0=1 o1=1 o2=1 o3=1
978000	S5_RTR	mode=1 rin=1 a00=64 a10=0 a20=0 w000=19 w100=0 w200=0
